,Dates,Sentiment,Article
31,2023-07-24,0.9952,"2023-07-24Big Tech looks to turn the corner on cloud as AI focus stays strong|July 24 (Reuters) - U.S. tech giants could signal an end to the nearly year-long slowdown in their cloud businesses as signs of economic resilience encourage clients to boost technology spending, while a pickup in digital ads will also aid profits. Microsoft, Google-owner Alphabet, Amazon.com and Meta Platforms — companies that are together valued at over $6 trillion — are set to report earnings this week and the next, in what will be a test for their hefty valuations and the broader market rally they have driven thanks to optimism over artificial intelligence. ""We're really only looking for metrics that point to ramping user traction for AI-based offerings, with the idea being that they will generate more meaningful revenue in the medium-term,"" Canaccord Genuity analyst Kingsley Crane said. The four companies have this year aggressively integrated AI into their products on hopes that it would drive the industry's next growth cycle, but those efforts will take time to pay off. For Amazon (AMZN.O), Microsoft (MSFT.O) and Alphabet (GOOGL.O) — the three biggest players in the cloud market — the April-June quarter is expected to mark another period of dismal growth in the business that has long been a cash cow. Both Amazon and Alphabet will likely report their lowest-ever growth for the cloud computing business at 9.8% and 24.4%, respectively, according to analysts polled by Refinitiv. Meanwhile Microsoft Intelligent Cloud, home to Azure, is expected to grow at 13.7%, the slowest rate since 2017. However, several analysts believe the trend is about to change. ""While the macro continues to be soft, it is not getting materially worse and companies are figuring out how to operate in this,"" RBC Capital Markets analyst Rishi Jaluria said. The current quarter will also have easier year-ago comparisons as the cloud slowdown started in the September quarter of 2022, Jaluria added. A recent survey by RBC Capital of more than 150 enterprise technology buyers showed that over four-fifth of them were funding projects related to generative AI and they broadly expect IT spending to increase this year over 2022. For Facebook-owner Meta Platforms (META.O), revenue is expected to grow at its fastest pace in six quarters thanks to a pickup in the digital advertising market as consumer spending stays strong. ""If the digital ad space is like riding a roller coaster, we are just about done with the boring/tough part, slowly climbing to the top chain link by chain link,"" Bernstein analysts said. The digital ad market recovery will also aid Alphabet, whose Google Search has so far avoided any meaningful market share loss to Microsoft's AI-powered Bing. Alphabet is expected to report 4.5% revenue growth in the April-June period, its best in three quarters. ""Google Search has seemingly shifted from market share risk to monetization risk, but with search share seemingly healthy, Google may have less urgency to integrate LLM (large-language model) results into commercial queries,"" analysts at BofA Global Research said. Microsoft and Alphabet will report quarterly results on July 25, Meta on July 26 and Amazon on Aug. 3. Our Standards: The Thomson Reuters Trust Principles.|0.9952"
32,2023-07-24,0.9762,"2023-07-24Morning Bid: Euro biz ebbs, China property and rate peaks?|A look at the day ahead in U.S. and global markets from Mike Dolan Another worrying drop in European business activity and a fresh property sector jolt in China encourages speculation the world's two most powerful central banks may end interest rate tightening campaigns this week with their final hikes of the cycle. In a week packed with market-moving events - G3 central bank decisions, mega-cap tech earnings, a Chinese Politburo meeting and second-quarter U.S. output numbers - the prospect of peak U.S. and euro zone interest rates will loom large. Futures markets assume the Federal Reserve's expected quarter-point hike to 5.25-5.50% on Wednesday will be its last of a 16-month squeeze, with less than a 50% chance of a further move later in the year priced. And money markets also see the European Central Bank's likely quarter point rate rise to 3.75% the following day as the last, again placing less than a 50-50 chance of another hike after that. The Bank of Japan is expected to hold the line on its super-easy money policy for now. Arguments for calling a halt to the credit tightening were strengthened on Monday as early July business surveys for the euro area came in well below forecasts, showing a deepening contraction in overall activity this month. The euro dropped more than half a percent against the dollar as euro government debt yields fell back, with an indecisive weekend election result in Spain adding pressure. With the ongoing slide in manufacturing still the biggest drag and due in large part to China's spluttering post-Covid recovery, further turbulence in China's property markets will only increase the anxiety. Hong Kong's benchmark Hang Seng index (.HSI), down more than 5% for the year so far, dropped another 2% on Monday and its index of mainland property developers (.HSMPI) plunged 6.4% - its second biggest daily drop of 2023. Debt repayment concerns at two of the country's biggest developers - Country Garden and Dalian Wanda - deepened a crisis of confidence in the sector. China's ruling Politburo met on Monday to shape its strategy for the year ahead and early local media readouts said it expects the economic recovery to be 'tortuous' requiring macro adjustments of a precise and forceful manner. Markets have worried that any stimulus to the flagging economy to date have largely been piecemeal moves. Hopes the BOJ stands pat on monetary policy helped Japan's Nikkei (.N225) outperform and it jumped more than 1%. For Wall St, the looming Fed decision dominates this week - with a check on U.S. July business surveys topping the data on Monday's calendar in another huge corporate earnings week. Tech giants Microsoft (MSFT.O) and Alphabet (GOOGL.O) report on Tuesday and Meta (META.O) is due out Wednesday, with massive 70%-plus share price gains so far this year for the mega cap tech vanguard index (.NYFANG) raising the bar and investors keen to hold AI-related excitement up to the light. Wall St's main stock indices ended marginally higher on Friday, with the Dow Jones bluechip index (.DJI) eking out its 10th consecutive daily gain for the first time in more than six years. Both S&P500 and Nasdaq futures pushed higher again on Monday, although the VIX volatility gauge (.VIX) popped to its highest in almost two weeks. U.S. Treasury yields fell back, but the dollar (.DXY) climbed against the euro, yuan and sterling - also hit by disappointing UK business readings for July. Events to watch for on Monday: * S&P Global July flash business surveys from the United States and around the world, Chicago Fed June business survey * U.S. corporate earnings: Whirlpool, Domino's Pizza, Brown & Brown, Alexandria Real Estate, NXP, Packaging Corp of America, F5, Cadence Design Systems * World Trade Organization general council meets in Geneva * U.S. Treasury auctions 2-year notes, 3- and 6-month bills Our Standards: The Thomson Reuters Trust Principles.|0.9762"
33,2023-07-24,0.9229,"2023-07-24Morning Bid: Markets bide time as policymakers plot next moves|SYDNEY, July 24 (Reuters) - A look at the day ahead in European and global markets from Stella Qiu It's a week that every investor has squarely on their radar: Three of the world's biggest central banks will deliver their latest policy moves and China's Politburo - its top policymaking body - is set to unveil support measures as the economy sputters. Meanwhile, markets seem to be biding their time. On Monday, MSCI's broadest index of Asia-Pacific shares outside Japan (.MIAPJ0000PUS) was off a slight 0.3%, European stock futures were marginally lower and U.S. futures were flat. Hong Kong's Hang Seng index (.HSI) was a bit of an outlier on the downside with a drop of 1.5%, dragged lower by Chinese property developers (.HSMPI) which tumbled more than 5%. With a quarter-point hike from both the Federal Reserve (on Wednesday) and the European Central Bank (on Thursday) looking set in stone, the focus will be on what Fed Chair Jerome Powell and ECB President Christine Lagarde say about the rate outlook. If markets are right, this should be the last hike from the Fed and second-to-last from the ECB, as investors look ahead to the end of the great synchronised global tightening campaign - and rate cuts that may soon follow. , The U.S. earnings season will also move into higher gear this week with Meta Platforms (META.O), Microsoft (MSFT.O) and Alphabet (GOOGL.O) among the big names reporting. Their results will have to be good enough to justify the S&P 500's earning multiple of 20 times and its gains of 19% year-to-date. In Asia, contrary to what some investors were expecting, the Bank of Japan，which meets on Friday，is leaning towards keeping its yield control policy unchanged so that policymakers can scrutinise more data to ensure wages and inflation keep rising, sources told Reuters. That report sent the yen to a two-week low of 141.95 per dollar on Friday but the currency regained some composure in Asia as the new week began, steadying at 141.36 per dollar. Manufacturing activity in Japan extended declines in July while growth in the service sector slowed, surveys showed on Monday, a sign that global demand remains week and is weighing on Japanese businesses. For those looking for major stimulus from China's politburo meeting, which is expected to come on Friday, they risk disappointment again after months of anticipation. Piecemeal support measures from the government's various agencies in recent days to prop up the property sector and consumption have failed to impress. Beijing likes to do things on its own time and, after all, growth is still tracking in line with the government's economic target for the year of about 5%, although some big global banks have only recently cut their forecasts to come in line with that. Key developments that could influence markets on Monday: - Earnings include Whirlpool, NXP Semiconductors, Domino's - Chicago Fed National Activity Index is released Our Standards: The Thomson Reuters Trust Principles.|0.9229"
34,2023-07-23,0.9022,"2023-07-23Morning Bid: G3 central banks and China Politburo bonanza|July 24 (Reuters) - A look at the day ahead in Asian markets from Jamie McGeever, financial markets columnist. The week ahead could be pivotal to the financial market landscape for the rest of the year, as the G3 central banks deliver their latest policy decisions and China's Politburo of the ruling Communist Party meets to discuss the economy. The U.S. Federal Reserve, European Central Bank and Bank of Japan decisions and press conferences all come over the Wednesday-Friday 48-hour period, and China's Politburo is expected to begin its meet on Friday. If that wasn't enough, purchasing managers index figures will give the first indications on how economies performed in July. The U.S. earnings season moves up a gear with Meta Platforms, Microsoft and Alphabet among the big names reporting. Dovish signals from Fed Chair Jerome Powell would probably boost risk appetite and lift global stocks markets. The dollar and U.S. bond yields would likely come under downward pressure too - often bullish triggers for Asian and emerging markets. Investors in Asia have to wait until Friday for the big two set pieces of the week. More than three quarters of economists polled by Reuters expect the BOJ to keep policy unchanged, including its yield control scheme. BOJ Governor Kazuo Ueda has signaled his resolve to maintain massive monetary stimulus, despite inflation persistently outpacing the bank's 2% target. In a symbolic development last week, Japan's annual rate of headline consumer inflation rose above comparable U.S. inflation for the first time since 2015. But the BOJ's deflation battle scars run deep, so investor hopes of and end to super-loose policy are being pushed back further. It's a different story in China - the economy and markets are badly underperforming, growth forecasts are being slashed, and the big danger is deflation, not inflation. The central bank has been reluctant to ease policy because the already weak yuan could come under even greater selling pressure, so investors are pinning their hopes on a fiscal boost from Beijing. And it will have to be a significant boost. Measures announced on Friday to help boost sales of cars and electronics failed to impress investors, and foreigners are steering clear of China's financial assets even though they are relatively cheap. But the economic, financial, political and social challenges Beijing faces are such that Chinese stocks can get even cheaper before foreign investors start buying again en masse. Monday's economic data calendar and potential market-movers in Asia will be the Japanese and Australian PMIs, and the latest inflation figures from Malaysia and Singapore. Malaysian inflation is expected to fall to 2.4% in June - the lowest since April last year - from 2.8% in May. Singapore's inflation is seen falling to 4.55% - the lowest since February last year - from 5.10%. Here are key developments that could provide more direction to markets on Monday: - Japan PMIs (July) - Australia PMIs (July) - Singapore inflation (June) Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Jamie McGeever has been a financial journalist since 1998, reporting from Brazil, Spain, New York, London, and now back in the U.S. again. Focus on economics, central banks, policymakers, and global markets - especially FX and fixed income. Follow me on Twitter: @ReutersJamie|0.9022"
35,2023-07-23,0.9693,"2023-07-23Cambodia PM's party claims landslide election win ahead of historic transition|PHNOM PENH, July 23 (Reuters) - The ruling Cambodian People's Party (CPP) declared a landslide victory in a one-sided election on Sunday, clearing the path for a historic leadership transition and the end of the reign of one of the world's longest-serving premiers. The contest was effectively a one-horse race, with Prime Minister Hun Sen's CPP, a political behemoth with a vast war chest, facing no viable opponent after a ruthless, years-long crackdown that has seen hundreds of its rivals flee into exile. The CPP was leading in ballot counting late on Sunday, with a turnout of 84%, according to the election committee, with 8.1 million people voting in a lopsided contest between the CPP and 17 mostly obscure parties. ""We've won in a landslide ... but we can't calculate the number of seats yet,"" CPP spokesperson Sok Eysan said. Self-styled strongman Hun Sen, who has ruled Cambodia for 38 years, had brushed off Western concern about the election's credibility, determined to prevent any obstacle in his carefully calibrated transition to his anointed successor and eldest son, Hun Manet. No timeframe had been given for the handover until Thursday, when Hun Sen, 70, signalled that Western-educated military general Hun Manet ""could be"" prime minister next month. A National Assembly seat would makes him eligible, if backed by the house. Party spokesperson Sok Eysan said it was ""very clear"" Hun Manet won a seat. Hun Manet has given few media interviews and no clues over his vision for Cambodia and its 16 million people. He earned a master's degree at New York University and a doctorate at the University of Bristol, both in economics, and attended the West Point military academy, helping him rise through the ranks of Cambodia's military to army chief and deputy armed forces commander. Major powers will be watching closely for signs of whether Hun Manet will maintain the authoritarian status quo of his father or pursue greater liberalisation and a more Western style of democracy. After casting his vote on Sunday, Hun Manet ducked questions about becoming premier and whether he would rule differently from his father. [1/8]Hun Manet, son of Cambodia's Prime Minister Hun Sen is seen at a polling station on the day of Cambodia's general election, in Phnom Penh, Cambodia, July 23, 2023. REUTERS/Cindy Liu     ""No comment please. I've just come to vote,"" he said in English, smiling. Analysts had expected the transition to come mid-term, giving Hun Manet time to earn legitimacy with the public and political elite. A key focus will be if he seeks to steer Cambodia out of the orbit of China and patch up ties with the United States that have perennially been strained by his father's iron-fisted approach. A CPP rout was never in doubt after preemptive strikes by authorities that included disqualifying the CPP's only meaningful rival, the Candlelight Party, over a paperwork technicality. Former Khmer Rouge guerrilla Hun Sen has been accused by activists of publicly threatening rivals and inciting violence, which led to Meta Platforms' oversight board recommending his suspension from Facebook. The government has denied persecuting opponents. The election committee also banned self-exiled opposition figurehead Sam Rainsy and 16 allies from elections for two decades for urging Cambodians to destroy ballots in protest. Some did that, posting images of their ballots on social media, some with writing disparaging Hun Sen and calling him a coward. Another ballot said ""U.N. pls help"". ""The surprise of the day will be the number and the percentage of 'spoiled' ballots,"" Rainsy said on Twitter. ""You can't win an election with no opposition."" Despite the CPP government's stranglehold over independent institutions, including the poll body, and allegations by activists of complicity in land grabs and environmental destruction, the party has consistently won the rural vote, reflecting improvements in basic infrastructure. Its selling point has been ensuring peace and stability after decades of war, which spurred average growth of more than 7% until 2019, creating jobs in garment manufacturing and construction. Hun Sen said the turnout, the highest in three decades, showed his ""extremist"" opponents had failed to derail the election. He urged those who destroyed ballots not to flee the country and suggested they own up. ""We already know your faces,"" he said on Telegram. ""Don't be afraid, you may come out and confess ... otherwise, legal measures will be taken."" Our Standards: The Thomson Reuters Trust Principles.|0.9693"
36,2023-07-21,0.991,"2023-07-21Stocks end mixed; Dow up for tenth straight day|July 21 (Reuters) - U.S. stocks ended mixed on Friday, with the Dow Jones Industrial Average (.DJI) rising marginally to notch its 10th straight day of advances, its longest rally in almost six years. The blue-chip index was lifted by gains of more than 1% each in Procter & Gamble (PG.N) and Chevron (CVX.N). It is now up over 6% in 2023, compared to the S&P 500's (.SPX) 18% rise. ""The Dow playing catch-up shows there is a rotation into other sectors, like healthcare and financials. The rally is not just tech-heavy anymore,"" said Jake Dollarhide, chief executive officer of Longbow Asset Management in Tulsa, Oklahoma. Nvidia (NVDA.O) and Meta Platforms (META.O) lost more than 2% each in a choppy trading session, while the S&P 500 utilities sector (.SPLRCU) jumped 1.5%, followed by a 1% rise in the healthcare sector index (.SPXHC). Netflix (NFLX.O) dipped 2.3%, down for a second straight day after the video streaming company's quarterly results this week failed to impress. Analysts attributed Friday's volatile trading to the expiration of monthly options and the expected special rebalancing of the multi-trillion dollar Nasdaq 100 (.NDX) following the close of trading. The S&P 500 climbed 0.03% to end at 4,536.34 points. The Nasdaq declined 0.22% to 14,032.81 points, while Dow Jones Industrial Average rose 0.01% to 35,227.69 points. For the week, the S&P 500 added 0.7%, the Nasdaq fell 0.6% and the Dow rose 2.1%. The Nasdaq has rallied about 34% this year, lifted by optimism over artificial intelligence, a relatively resilient U.S. economy and expectations that the Federal Reserve's aggressive rate hike cycle will end soon. While the Fed is widely expected to raise interest rates by 25 basis points at its July 25-26 meeting, investors have mixed views on the central bank's longer-term monetary policy. American Express (AXP.N) fell 3.9% after the credit card giant missed quarterly revenue estimates and affirmed its full-year profit forecast. SLB (SLB.N) declined 2.2% after the top oilfield services firm missed quarterly revenue expectations due to moderating drilling activity in North America. Advancing issues outnumbered falling ones within the S&P 500 (.AD.SPX) by a 1.5-to-one ratio. Volume on U.S. exchanges was relatively light, with 10.4 billion shares traded, compared to an average of 10.6 billion shares over the previous 20 sessions. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.991"
37,2023-07-21,0.997,"2023-07-21OpenAI, Google, others pledge to watermark AI content for safety, White House says|WASHINGTON/NEW YORK, July 21 (Reuters) - AI companies including OpenAI, Alphabet (GOOGL.O) and Meta Platforms (META.O) have made voluntary commitments to the White House to implement measures such as watermarking AI-generated content to help make the technology safer, President Joe Biden announced on Friday. ""These commitments are a promising step but we have a lot more work to do together,"" Biden said. At a White House event, Biden addressed growing concerns about the potential for artificial intelligence to be used for disruptive purposes, saying ""we must be clear-eyed and vigilant about the threats from emerging technologies"" to U.S. democracy. The companies - which also include Anthropic, Inflection, Amazon.com (AMZN.O) and OpenAI partner Microsoft (MSFT.O) - pledged to thoroughly test systems before releasing them and share information about how to reduce risks and invest in cybersecurity. The move is seen as a win for the Biden administration's effort to regulate the technology, which has experienced a boom in investment and consumer popularity. ""We welcome the president’s leadership in bringing the tech industry together to hammer out concrete steps that will help make AI safer, more secure, and more beneficial for the public,"" Microsoft said in a blog post on Friday. Since generative AI, which uses data to create new content like ChatGPT's human-sounding prose, became wildly popular this year, lawmakers around the world began considering how to mitigate the dangers of the emerging technology to national security and the economy. The U.S. lags the EU in tackling artificial intelligence regulation. In June, EU lawmakers agreed to a set of draft rules where systems like ChatGPT would have to disclose AI-generated content, help distinguish so-called deep-fake images from real ones and ensure safeguards against illegal content. U.S. Senate Majority Chuck Schumer in June called for ""comprehensive legislation"" to advance and ensure safeguards on artificial intelligence. Congress is considering a bill that would require political ads to disclose whether AI was used to create imagery or other content. Biden, who hosted executives from the seven companies at the White House on Friday, said he is also working on developing an executive order and bipartisan legislation on AI technology. ""We'll see more technology change in the next 10 years, or even in the next few years, than we've seen in the last 50 years. That has been an astounding revelation to me, quite frankly,"" Biden said. As part of the effort, the seven companies committed to developing a system to ""watermark"" all forms of content, from text, images, audios, to videos generated by AI so that users will know when the technology has been used. This watermark, embedded in the content in a technical manner, presumably will make it easier for users to spot deep-fake images or audios that may, for example, show violence that has not occurred, create a better scam or distort a photo of a politician to put the person in an unflattering light. It is unclear how the watermark will be evident in the sharing of the information. The companies also pledged to focus on protecting users' privacy as AI develops and on ensuring that the technology is free of bias and not used to discriminate against vulnerable groups. Other commitments include developing AI solutions to scientific problems like medical research and mitigating climate change. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Focused on U.S. antitrust as well as corporate regulation and legislation, with experience involving covering war in Bosnia, elections in Mexico and Nicaragua, as well as stories from Brazil, Chile, Cuba, El Salvador, Nigeria and Peru.  Thomson Reuters Krystal reports on venture capital and startups for Reuters. She covers Silicon Valley and beyond through the lens of money and characters, with a focus on growth-stage startups, tech investments and AI. She has previously covered M&A for Reuters, breaking stories on Trump's SPAC and Elon Musk's Twitter financing. Previously, she reported on Amazon for Yahoo Finance, and her investigation of the company's retail practice was cited by lawmakers in Congress. Krystal started a career in journalism by writing about tech and politics in China. She has a master's degree from New York University, and enjoys a scoop of Matcha ice cream as much as getting a scoop at work. |0.997"
38,2023-07-21,0.8591,"2023-07-21Dutch online marketplace OLX contributing to EU antitrust probe into Meta|BRUSSELS, July 21 (Reuters) - Dutch online marketplace OLX is helping EU antitrust enforcers in their investigation into Facebook owner Meta Platforms (META.O), the Naspers unit said on Friday. The European Commission has accused Meta of gaining an unfair advantage by tying its classified advertisements service Marketplace with its social network Facebook and imposing unfair trading conditions on rival online classified ads services. Meta, which contested the charges at a closed hearing held by the EU competition enforcer last week, has said the EU's case is without foundation. OLX said it took part in the hearing ""to contribute to their (EU) investigation about Meta antitrust practices"". ""We welcome fair competition and will follow the progress of the Commission's hearing with interest,"" a spokeswoman said. OLX is owned by Dutch technology investor Prosus NV (PRX.AS), a subsidiary of South African technology investor Naspers (NPNJn.J). Norwegian media group Schibsted (SCHA.OL) also participated in the EU hearing. Our Standards: The Thomson Reuters Trust Principles.|0.8591"
39,2023-07-21,0.9712,"2023-07-21OpenAI's head of trust and safety steps down|STOCKHOLM, July 21 (Reuters) - OpenAI's head of trust and safety Dave Willner is leaving the company, he said in a LinkedIn post on Friday, citing the pressures of the job on his family life and saying he would be available for advisory work. Chief Technology Officer Mira Murati will directly manage the team on an interim basis, and Willner will continue to advise through the end of the year, OpenAI said in a statement. Trust and safety departments have taken on a high-profile role in technology companies such as OpenAI, Twitter , Alphabet and Meta (META.O) as they seek to limit the spread of hate speech, misinformation and other harmful content on their platforms. At the same time, concerns about the negative impact of AI have risen. Describing Willner's work as ""foundational in operationalizing our commitment to the safe and responsible use of our technology,"" the company said it is seeking a ""technically-skilled lead"" as his replacement. Willner took over his role at OpenAI in February 2022 after working at Airbnb (ABNB.O) and Facebook. He attributed his decision to quit to growing demands from his job affecting his family life. ""Anyone with young children and a super intense job can relate to that tension, I think, and these past few months have really crystallised for me that I was going to have to prioritise one or the other,"" he said in the post. ""I've moved teaching the kids to swim and ride their bikes to the top of my OKRs (objectives and key results) this summer."" Microsoft-backed OpenAI, whose AI chatbot ChatGPT became the fastest-growing consumer application in history earlier this year, has said it depends on its trust and safety team to build ""the processes and capabilities to prevent misuse and abuse of AI technologies"". Our Standards: The Thomson Reuters Trust Principles.|0.9712"
40,2023-07-21,0.9485,"2023-07-21Trump-linked SPAC surges as fraud settlement lifts hopes for deal completion|July 21 (Reuters) - Shares of Digital World Acquisition (DWAC) (DWAC.O) surged 55% on Friday as a settlement with U.S. securities regulator over fraud charges cleared some of the uncertainty over the blank-check firm's merger with former U.S. President Donald Trump's media and tech company. The stock's gain puts it on course for its best day since November last year and is the highest percentage gainer on the Nasdaq Composite Index (.IXIC). The special purpose acquisition company (SPAC), which in October 2021 agreed to take Truth Social-parent Trump Media & Technology Group (TMTG) public, agreed to pay $18 million in fine to settle charges that it had made ""material misrepresentations"" to investors if it closes the merger. ""It was weighing on shares and this gives investors hope that a deal could be completed,"" said Dennis Dick, a trader and equity market structure analyst at Triple D Trading. If the deal consummates, TMTG will have more than $1 billion of cash in its reach from the SPAC's institutional investors. The move comes after a regulatory filing earlier this month showed that DWAC had reached a non-binding agreement with SEC staff over a probe into its deal to take TMTG public. Earlier, the SPAC had extended the deadline to acquire TMTG by three months to Sept. 8 and named interim boss Eric Swider as its chief executive officer. Trump founded Truth Social months after he was permanently suspended on Twitter and Meta Platforms' (META.O) Facebook and has since amassed more than 5.5 million followers on his conservative social media platform. Our Standards: The Thomson Reuters Trust Principles.|0.9485"
